date,hour,class,type,p_mean_pred_eur_mwh,Price_EUR_MWh,k_anchor,mu_anchor,Source,TomorrowMean_EUR_MWh,LowQuantileUsed,ValleyHours,ValleyMult
2025-12-28,5,DOM_INV,DOM,72.13432219289926,27.35398735950592,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,6,DOM_INV,DOM,72.13432219289926,62.43413676558627,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,7,DOM_INV,DOM,72.13432219289926,66.88871610563055,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,8,DOM_INV,DOM,72.13432219289926,71.88090756088347,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,9,DOM_INV,DOM,72.13432219289926,75.47126585359474,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,10,DOM_INV,DOM,72.13432219289926,75.02357800409847,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,11,DOM_INV,DOM,72.13432219289926,72.00041943553323,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,12,DOM_INV,DOM,72.13432219289926,69.44146398854937,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,13,DOM_INV,DOM,72.13432219289926,70.2138274933352,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,14,DOM_INV,DOM,72.13432219289926,68.01241547126439,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
